"No.","Time","Source","Destination","Protocol","Length","Info"
"637","18.517931","Intel_ba:5b:5d","TaicangT&WEl_d7:16:80","ARP","42","192.168.1.17 is at 84:c5:a6:ba:5b:5d"
"638","18.518414","2402:e280:3dea:2f0::1","2402:e280:3dea:2f0:bf87:843e:7a22:b218","ICMPv6","86","Neighbor Solicitation for 2402:e280:3dea:2f0:bf87:843e:7a22:b218 from 04:25:e0:d7:16:80"
"639","18.518526","2402:e280:3dea:2f0:bf87:843e:7a22:b218","2402:e280:3dea:2f0::1","ICMPv6","86","Neighbor Advertisement 2402:e280:3dea:2f0:bf87:843e:7a22:b218 (sol, ovr) is at 84:c5:a6:ba:5b:5d"
"640","18.520754","2402:e280:3dea:2f0::1","2402:e280:3dea:2f0:3065:c6bd:d96:9f57","ICMPv6","86","Neighbor Solicitation for 2402:e280:3dea:2f0:3065:c6bd:d96:9f57 from 04:25:e0:d7:16:80"
"641","18.520865","2402:e280:3dea:2f0:3065:c6bd:d96:9f57","2402:e280:3dea:2f0::1","ICMPv6","86","Neighbor Advertisement 2402:e280:3dea:2f0:3065:c6bd:d96:9f57 (sol, ovr) is at 84:c5:a6:ba:5b:5d"
"642","18.523105","2402:e280:3dea:2f0::1","2402:e280:3dea:2f0:c818:33e0:411:b0eb","ICMPv6","86","Neighbor Solicitation for 2402:e280:3dea:2f0:c818:33e0:411:b0eb from 04:25:e0:d7:16:80"
"643","18.523202","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2402:e280:3dea:2f0::1","ICMPv6","86","Neighbor Advertisement 2402:e280:3dea:2f0:c818:33e0:411:b0eb (sol, ovr) is at 84:c5:a6:ba:5b:5d"
"644","18.775839","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:802::2004","QUIC","279","Protected Payload (KP0), DCID=f9ba9f5a3c55e09a"
"645","18.805518","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","92","Protected Payload (KP0)"
"646","18.812456","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:802::2004","QUIC","95","Protected Payload (KP0), DCID=f9ba9f5a3c55e09a"
"647","18.893654","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","982","Protected Payload (KP0)"
"648","18.893797","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","326","Protected Payload (KP0)"
"649","18.894240","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:802::2004","QUIC","98","Protected Payload (KP0), DCID=f9ba9f5a3c55e09a"
"650","18.895802","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:802::2004","QUIC","95","Protected Payload (KP0), DCID=f9ba9f5a3c55e09a"
"651","18.923611","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","88","Protected Payload (KP0)"
"652","18.938096","108.159.72.214","192.168.1.17","TLSv1.2","93","Application Data"
"653","18.938096","108.159.72.214","192.168.1.17","TCP","54","443  >  53714 [FIN, ACK] Seq=40 Ack=2 Win=213 Len=0"
"654","18.938180","192.168.1.17","108.159.72.214","TCP","54","53714  >  443 [ACK] Seq=2 Ack=41 Win=259 Len=0"
"655","18.938433","192.168.1.17","108.159.72.214","TCP","54","53714  >  443 [FIN, ACK] Seq=2 Ack=41 Win=259 Len=0"
"656","18.942576","108.159.72.214","192.168.1.17","TCP","54","443  >  53714 [ACK] Seq=41 Ack=3 Win=213 Len=0"
"657","20.025487","192.168.1.17","52.1.156.45","TCP","55","52888  >  443 [ACK] Seq=1 Ack=1 Win=254 Len=1 [TCP segment of a reassembled PDU]"
"658","20.230432","52.1.156.45","192.168.1.17","TCP","66","443  >  52888 [ACK] Seq=1 Ack=2 Win=116 Len=0 SLE=1 SRE=2"
"659","20.260037","192.168.1.17","52.1.156.45","TCP","55","52911  >  443 [ACK] Seq=1 Ack=1 Win=254 Len=1 [TCP segment of a reassembled PDU]"
"660","20.463168","52.1.156.45","192.168.1.17","TCP","66","443  >  52911 [ACK] Seq=1 Ack=2 Win=565 Len=0 SLE=1 SRE=2"
"661","21.726361","2606:4700:10::6816:1bb5","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.2","105","Application Data"
"662","21.771141","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2606:4700:10::6816:1bb5","TCP","74","51943  >  443 [ACK] Seq=1 Ack=32 Win=258 Len=0"
"663","22.355843","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:815::200a","QUIC","1292","Initial, DCID=d8b08cb34c629975, PKN: 1, CRYPTO, CRYPTO, CRYPTO, PADDING, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, PING"
"664","22.356246","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:815::200a","QUIC","140","0-RTT, DCID=d8b08cb34c629975"
"665","22.358834","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:802::2004","QUIC","802","Protected Payload (KP0), DCID=f9ba9f5a3c55e09a"
"666","22.388449","2404:6800:4009:815::200a","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Initial, SCID=f8b08cb34c629975, PKN: 1, ACK, PADDING"
"667","22.388598","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","92","Protected Payload (KP0)"
"668","22.398995","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:802::2004","QUIC","95","Protected Payload (KP0), DCID=f9ba9f5a3c55e09a"
"669","22.424069","2404:6800:4009:815::200a","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Handshake, SCID=f8b08cb34c629975"
"670","22.424069","2404:6800:4009:815::200a","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","856","Protected Payload (KP0)"
"671","22.424069","2404:6800:4009:815::200a","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","274","Protected Payload (KP0)"
"672","22.424214","2404:6800:4009:815::200a","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","86","Protected Payload (KP0)"
"673","22.424668","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:815::200a","QUIC","140","Handshake, DCID=f8b08cb34c629975"
"674","22.424786","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:815::200a","QUIC","93","Protected Payload (KP0), DCID=f8b08cb34c629975"
"675","22.425007","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:815::200a","QUIC","775","Protected Payload (KP0), DCID=f8b08cb34c629975"
"676","22.431677","2404:6800:4009:815::200a","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","182","Protected Payload (KP0)"
"677","22.432046","2404:6800:4009:815::200a","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","91","Protected Payload (KP0)"
"678","22.432674","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:815::200a","QUIC","94","Protected Payload (KP0), DCID=f8b08cb34c629975"
"679","22.477810","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","935","Protected Payload (KP0)"
"680","22.478154","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:802::2004","QUIC","98","Protected Payload (KP0), DCID=f9ba9f5a3c55e09a"
"681","22.504282","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:802::2004","QUIC","760","Protected Payload (KP0), DCID=f9ba9f5a3c55e09a"
"682","22.508379","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","88","Protected Payload (KP0)"
"683","22.535815","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","92","Protected Payload (KP0)"
"684","22.537698","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:802::2004","QUIC","95","Protected Payload (KP0), DCID=f9ba9f5a3c55e09a"
"685","22.544105","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1287","Protected Payload (KP0)"
"686","22.544105","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"687","22.544105","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"688","22.544105","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"689","22.545602","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"690","22.545602","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"691","22.545602","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"692","22.545602","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"693","22.545602","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"694","22.545602","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"695","22.545839","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:802::2004","QUIC","94","Protected Payload (KP0), DCID=f9ba9f5a3c55e09a"
"696","22.546219","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"697","22.546219","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"698","22.546219","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"699","22.546219","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","125","Protected Payload (KP0)"
"700","22.551851","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:802::2004","QUIC","95","Protected Payload (KP0), DCID=f9ba9f5a3c55e09a"
"701","22.560277","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1286","Protected Payload (KP0)"
"702","22.560277","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"703","22.560277","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"704","22.560277","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"705","22.560277","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"706","22.560277","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"707","22.560277","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"708","22.560277","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","710","Protected Payload (KP0)"
"709","22.563066","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:802::2004","QUIC","95","Protected Payload (KP0), DCID=f9ba9f5a3c55e09a"
"710","22.567186","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:802::2004","QUIC","305","Protected Payload (KP0), DCID=f9ba9f5a3c55e09a"
"711","22.567513","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:802::2004","QUIC","217","Protected Payload (KP0), DCID=f9ba9f5a3c55e09a"
"712","22.569424","192.168.1.17","192.168.1.254","DNS","74","Standard query 0xd51b AAAA lh3.google.com"
"713","22.569613","192.168.1.17","192.168.1.254","DNS","74","Standard query 0xf144 A lh3.google.com"
"714","22.569719","192.168.1.17","192.168.1.254","DNS","74","Standard query 0xb23e HTTPS lh3.google.com"
"715","22.573037","2404:6800:4009:815::200a","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1288","Protected Payload (KP0)"
"716","22.573037","2404:6800:4009:815::200a","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"717","22.573037","2404:6800:4009:815::200a","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"718","22.573037","2404:6800:4009:815::200a","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"719","22.573037","2404:6800:4009:815::200a","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","296","Protected Payload (KP0)"
"720","22.573037","2404:6800:4009:815::200a","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","319","Protected Payload (KP0)"
"721","22.573296","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","93","Protected Payload (KP0)"
"722","22.573305","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:815::200a","QUIC","97","Protected Payload (KP0), DCID=f8b08cb34c629975"
"723","22.573375","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:815::200a","QUIC","93","Protected Payload (KP0), DCID=f8b08cb34c629975"
"724","22.573431","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:815::200a","QUIC","93","Protected Payload (KP0), DCID=f8b08cb34c629975"
"725","22.575205","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1287","Protected Payload (KP0)"
"726","22.575205","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"727","22.575205","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"728","22.575205","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1047","Protected Payload (KP0)"
"729","22.575522","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:802::2004","QUIC","98","Protected Payload (KP0), DCID=f9ba9f5a3c55e09a"
"730","22.578251","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1287","Protected Payload (KP0)"
"731","22.578251","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"732","22.578251","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"733","22.578251","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"734","22.578251","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"735","22.578251","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"736","22.578251","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"737","22.578251","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"738","22.578251","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"739","22.578251","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","975","Protected Payload (KP0)"
"740","22.578625","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:802::2004","QUIC","98","Protected Payload (KP0), DCID=f9ba9f5a3c55e09a"
"741","22.578786","192.168.1.254","192.168.1.17","DNS","110","Standard query response 0xf144 A lh3.google.com CNAME lh2.l.google.com A 142.250.183.14"
"742","22.578786","192.168.1.254","192.168.1.17","DNS","122","Standard query response 0xd51b AAAA lh3.google.com CNAME lh2.l.google.com AAAA 2404:6800:4009:820::200e"
"743","22.579363","192.168.1.254","192.168.1.17","DNS","144","Standard query response 0xb23e HTTPS lh3.google.com CNAME lh2.l.google.com SOA ns1.google.com"
"744","22.580158","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","88","Protected Payload (KP0)"
"745","22.580709","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:820::200e","QUIC","1292","Initial, DCID=e799f08c508174a7, PKN: 1, CRYPTO, CRYPTO, PADDING, PING, PING, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, PING"
"746","22.580855","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:802::2004","QUIC","95","Protected Payload (KP0), DCID=f9ba9f5a3c55e09a"
"747","22.585669","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","88","Protected Payload (KP0)"
"748","22.588804","2404:6800:4009:820::200e","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Initial, SCID=e799f08c508174a7, PKN: 1, ACK, CRYPTO, PADDING"
"749","22.594218","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:820::200e","QUIC","1292","Initial, DCID=e799f08c508174a7, PKN: 2, ACK, PADDING"
"750","22.600397","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:815::200a","QUIC","94","Protected Payload (KP0), DCID=f8b08cb34c629975"
"751","22.603243","2404:6800:4009:815::200a","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","86","Protected Payload (KP0)"
"752","22.615820","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:820::200e","QUIC","99","Handshake, DCID=e799f08c508174a7"
"753","22.630625","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1287","Protected Payload (KP0)"
"754","22.630625","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"755","22.630625","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","305","Protected Payload (KP0)"
"756","22.630625","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","147","Protected Payload (KP0)"
"757","22.631743","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:802::2004","QUIC","98","Protected Payload (KP0), DCID=f9ba9f5a3c55e09a"
"758","22.633738","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:820::200e","TCP","86","53907  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"759","22.635128","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:820::200e","QUIC","99","Handshake, DCID=e799f08c508174a7"
"760","22.635482","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:802::2004","QUIC","95","Protected Payload (KP0), DCID=f9ba9f5a3c55e09a"
"761","22.637100","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","88","Protected Payload (KP0)"
"762","22.638966","2404:6800:4009:820::200e","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","86","443  >  53907 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"763","22.639174","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:820::200e","TCP","74","53907  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"764","22.640303","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:820::200e","TLSv1.3","672","Client Hello (SNI=lh3.google.com)"
"765","22.645859","2404:6800:4009:820::200e","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","74","443  >  53907 [ACK] Seq=1 Ack=599 Win=68608 Len=0"
"766","22.649373","2404:6800:4009:820::200e","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Handshake, SCID=e799f08c508174a7"
"767","22.649373","2404:6800:4009:820::200e","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Handshake, SCID=e799f08c508174a7"
"768","22.649803","2404:6800:4009:820::200e","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Handshake, SCID=e799f08c508174a7"
"769","22.649803","2404:6800:4009:820::200e","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","933","Protected Payload (KP0)"
"770","22.649803","2404:6800:4009:820::200e","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","105","Handshake, SCID=e799f08c508174a7"
"771","22.650364","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:820::200e","QUIC","101","Handshake, DCID=e799f08c508174a7"
"772","22.652846","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:820::200e","QUIC","228","Protected Payload (KP0), DCID=e799f08c508174a7"
"773","22.653746","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:820::200e","QUIC","1288","Protected Payload (KP0), DCID=e799f08c508174a7"
"774","22.653875","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:820::200e","QUIC","900","Protected Payload (KP0), DCID=e799f08c508174a7"
"775","22.656532","2404:6800:4009:820::200e","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1002","Protected Payload (KP0)"
"776","22.656532","2404:6800:4009:820::200e","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","199","Protected Payload (KP0)"
"777","22.657260","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:820::200e","QUIC","96","Protected Payload (KP0), DCID=e799f08c508174a7"
"778","22.657517","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:820::200e","QUIC","95","Protected Payload (KP0), DCID=e799f08c508174a7"
"779","22.659283","2404:6800:4009:820::200e","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","85","Protected Payload (KP0)"
"780","22.684862","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1284","Protected Payload (KP0)"
"781","22.684862","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1292","Protected Payload (KP0)"
"782","22.684862","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","589","Protected Payload (KP0)"
"783","22.685434","2404:6800:4009:820::200e","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","90","Protected Payload (KP0)"
"784","22.687957","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1139","Protected Payload (KP0)"
"785","22.688191","2402:e280:3dea:2f0:c818:33e0:411:b0eb","2404:6800:4009:802::2004","QUIC","94","Protected Payload (KP0), DCID=f9ba9f5a3c55e09a"
"786","22.688572","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","1284","Protected Payload (KP0)"
"787","22.688781","2404:6800:4009:802::2004","2402:e280:3dea:2f0:c818:33e0:411:b0eb","QUIC","865","Protected Payload (KP0)"
